fiscal_year,fiscal_month,calendar_month,calendar_year,period,dept_id,category_id,obligated_amount
2025,12,9,2025,2025-09,DEPT-04,CAP,4550.7
2025,1,10,2024,2024-10,DEPT-04,GRANTS,984.5
2025,2,11,2024,2024-11,DEPT-04,GRANTS,1180.1
2025,3,12,2024,2024-12,DEPT-04,GRANTS,1537.5
2025,4,1,2025,2025-01,DEPT-04,GRANTS,1593.0
2025,5,2,2025,2025-02,DEPT-04,GRANTS,1726.6
2025,6,3,2025,2025-03,DEPT-04,GRANTS,1647.3
2025,7,4,2025,2025-04,DEPT-04,GRANTS,1694.0
2025,8,5,2025,2025-05,DEPT-04,GRANTS,1868.4
2025,9,6,2025,2025-06,DEPT-04,GRANTS,1963.4
2025,10,7,2025,2025-07,DEPT-04,GRANTS,2427.1
2025,11,8,2025,2025-08,DEPT-04,GRANTS,2696.3
2025,12,9,2025,2025-09,DEPT-04,GRANTS,3114.3
2025,1,10,2024,2024-10,DEPT-04,CONTR,650.0
2025,2,11,2024,2024-11,DEPT-04,CONTR,790.8
2025,3,12,2024,2024-12,DEPT-04,CONTR,858.8
2025,4,1,2025,2025-01,DEPT-04,CONTR,847.5
2025,5,2,2025,2025-02,DEPT-04,CONTR,1094.5
2025,6,3,2025,2025-03,DEPT-04,CONTR,1031.7
2025,7,4,2025,2025-04,DEPT-04,CONTR,1112.7
2025,8,5,2025,2025-05,DEPT-04,CONTR,1134.7
2025,9,6,2025,2025-06,DEPT-04,CONTR,1143.6
2025,10,7,2025,2025-07,DEPT-04,CONTR,1200.9
2025,11,8,2025,2025-08,DEPT-04,CONTR,1565.8
2025,12,9,2025,2025-09,DEPT-04,CONTR,1761.4
2026,1,10,2025,2025-10,DEPT-04,PERS,8244.6
2026,2,11,2025,2025-11,DEPT-04,PERS,7391.9
2026,3,12,2025,2025-12,DEPT-04,PERS,8604.8
2026,4,1,2026,2026-01,DEPT-04,PERS,10723.6
2026,5,2,2026,2026-02,DEPT-04,PERS,12389.6
2026,6,3,2026,2026-03,DEPT-04,PERS,11835.8
2026,7,4,2026,2026-04,DEPT-04,PERS,13083.6
2026,8,5,2026,2026-05,DEPT-04,PERS,11293.1
2026,1,10,2025,2025-10,DEPT-04,OPS,2093.5
2026,2,11,2025,2025-11,DEPT-04,OPS,2473.0
2026,3,12,2025,2025-12,DEPT-04,OPS,2712.6
2026,4,1,2026,2026-01,DEPT-04,OPS,3475.4
2026,5,2,2026,2026-02,DEPT-04,OPS,3027.2
2026,6,3,2026,2026-03,DEPT-04,OPS,3518.9
2026,7,4,2026,2026-04,DEPT-04,OPS,4001.4
2026,8,5,2026,2026-05,DEPT-04,OPS,4132.6
2026,1,10,2025,2025-10,DEPT-04,CAP,1304.1
2026,2,11,2025,2025-11,DEPT-04,CAP,1582.6
2026,3,12,2025,2025-12,DEPT-04,CAP,1956.3
2026,4,1,2026,2026-01,DEPT-04,CAP,2084.5
2026,5,2,2026,2026-02,DEPT-04,CAP,2298.9
2026,6,3,2026,2026-03,DEPT-04,CAP,2246.7
2026,7,4,2026,2026-04,DEPT-04,CAP,2445.5
2026,8,5,2026,2026-05,DEPT-04,CAP,2631.4
2026,1,10,2025,2025-10,DEPT-04,GRANTS,982.1
2026,2,11,2025,2025-11,DEPT-04,GRANTS,1149.2
2026,3,12,2025,2025-12,DEPT-04,GRANTS,1365.4
2026,4,1,2026,2026-01,DEPT-04,GRANTS,1411.8
2026,5,2,2026,2026-02,DEPT-04,GRANTS,1673.1
2026,6,3,2026,2026-03,DEPT-04,GRANTS,1713.4
2026,7,4,2026,2026-04,DEPT-04,GRANTS,1737.0
2026,8,5,2026,2026-05,DEPT-04,GRANTS,1839.3
2026,1,10,2025,2025-10,DEPT-04,CONTR,432.3
2026,2,11,2025,2025-11,DEPT-04,CONTR,630.9
2026,3,12,2025,2025-12,DEPT-04,CONTR,695.8
2026,4,1,2026,2026-01,DEPT-04,CONTR,693.2
2026,5,2,2026,2026-02,DEPT-04,CONTR,849.4
2026,6,3,2026,2026-03,DEPT-04,CONTR,812.8
2026,7,4,2026,2026-04,DEPT-04,CONTR,802.4
2026,8,5,2026,2026-05,DEPT-04,CONTR,1035.6
2019,1,10,2018,2018-10,DEPT-05,PERS,1793.1
2019,2,11,2018,2018-11,DEPT-05,PERS,2215.1
2019,3,12,2018,2018-12,DEPT-05,PERS,2715.3
2019,4,1,2019,2019-01,DEPT-05,PERS,3181.0
2019,5,2,2019,2019-02,DEPT-05,PERS,3127.8
2019,6,3,2019,2019-03,DEPT-05,PERS,3011.4
2019,7,4,2019,2019-04,DEPT-05,PERS,3693.1
2019,8,5,2019,2019-05,DEPT-05,PERS,3601.9
2019,9,6,2019,2019-06,DEPT-05,PERS,4552.9
2019,10,7,2019,2019-07,DEPT-05,PERS,4371.5
2019,11,8,2019,2019-08,DEPT-05,PERS,3932.1
2019,12,9,2019,2019-09,DEPT-05,PERS,6209.9
2019,1,10,2018,2018-10,DEPT-05,OPS,732.7
2019,2,11,2018,2018-11,DEPT-05,OPS,872.6
2019,3,12,2018,2018-12,DEPT-05,OPS,1050.0
2019,4,1,2019,2019-01,DEPT-05,OPS,905.8
2019,5,2,2019,2019-02,DEPT-05,OPS,1133.8
2019,6,3,2019,2019-03,DEPT-05,OPS,1062.1
2019,7,4,2019,2019-04,DEPT-05,OPS,1219.1
2019,8,5,2019,2019-05,DEPT-05,OPS,1138.9
2019,9,6,2019,2019-06,DEPT-05,OPS,1269.5
2019,10,7,2019,2019-07,DEPT-05,OPS,1399.4
2019,11,8,2019,2019-08,DEPT-05,OPS,1736.8
2019,12,9,2019,2019-09,DEPT-05,OPS,2173.9
2019,1,10,2018,2018-10,DEPT-05,CAP,375.3
2019,2,11,2018,2018-11,DEPT-05,CAP,400.3
2019,3,12,2018,2018-12,DEPT-05,CAP,517.1
2019,4,1,2019,2019-01,DEPT-05,CAP,537.1
2019,5,2,2019,2019-02,DEPT-05,CAP,654.5
2019,6,3,2019,2019-03,DEPT-05,CAP,714.3
2019,7,4,2019,2019-04,DEPT-05,CAP,752.2
2019,8,5,2019,2019-05,DEPT-05,CAP,690.0
2019,9,6,2019,2019-06,DEPT-05,CAP,605.3
2019,10,7,2019,2019-07,DEPT-05,CAP,735.6
2019,11,8,2019,2019-08,DEPT-05,CAP,1045.0
2019,12,9,2019,2019-09,DEPT-05,CAP,1145.1
2019,1,10,2018,2018-10,DEPT-05,GRANTS,216.6
2019,2,11,2018,2018-11,DEPT-05,GRANTS,318.7
2019,3,12,2018,2018-12,DEPT-05,GRANTS,366.6
2019,4,1,2019,2019-01,DEPT-05,GRANTS,359.2
2019,5,2,2019,2019-02,DEPT-05,GRANTS,375.1
2019,6,3,2019,2019-03,DEPT-05,GRANTS,405.4
2019,7,4,2019,2019-04,DEPT-05,GRANTS,443.2
2019,8,5,2019,2019-05,DEPT-05,GRANTS,519.9
2019,9,6,2019,2019-06,DEPT-05,GRANTS,503.0
2019,10,7,2019,2019-07,DEPT-05,GRANTS,569.0
2019,11,8,2019,2019-08,DEPT-05,GRANTS,644.1
2019,12,9,2019,2019-09,DEPT-05,GRANTS,673.1
2019,1,10,2018,2018-10,DEPT-05,CONTR,169.4
2019,2,11,2018,2018-11,DEPT-05,CONTR,190.7
2019,3,12,2018,2018-12,DEPT-05,CONTR,184.4
2019,4,1,2019,2019-01,DEPT-05,CONTR,206.3
2019,5,2,2019,2019-02,DEPT-05,CONTR,244.6
2019,6,3,2019,2019-03,DEPT-05,CONTR,296.2
2019,7,4,2019,2019-04,DEPT-05,CONTR,304.6
2019,8,5,2019,2019-05,DEPT-05,CONTR,324.3
2019,9,6,2019,2019-06,DEPT-05,CONTR,390.0
2019,10,7,2019,2019-07,DEPT-05,CONTR,335.0
2019,11,8,2019,2019-08,DEPT-05,CONTR,407.5
2019,12,9,2019,2019-09,DEPT-05,CONTR,527.4
2020,1,10,2019,2019-10,DEPT-05,PERS,1685.2
2020,2,11,2019,2019-11,DEPT-05,PERS,2193.5
2020,3,12,2019,2019-12,DEPT-05,PERS,2255.4
2020,4,1,2020,2020-01,DEPT-05,PERS,3099.6
2020,5,2,2020,2020-02,DEPT-05,PERS,2821.7
2020,6,3,2020,2020-03,DEPT-05,PERS,3700.7
2020,7,4,2020,2020-04,DEPT-05,PERS,3373.6
2020,8,5,2020,2020-05,DEPT-05,PERS,3875.9
2020,9,6,2020,2020-06,DEPT-05,PERS,3764.2
2020,10,7,2020,2020-07,DEPT-05,PERS,4167.9
2020,11,8,2020,2020-08,DEPT-05,PERS,4362.3
2020,12,9,2020,2020-09,DEPT-05,PERS,5824.9
2020,1,10,2019,2019-10,DEPT-05,OPS,679.9
2020,2,11,2019,2019-11,DEPT-05,OPS,759.5
2020,3,12,2019,2019-12,DEPT-05,OPS,948.2
2020,4,1,2020,2020-01,DEPT-05,OPS,981.1
2020,5,2,2020,2020-02,DEPT-05,OPS,1308.4
2020,6,3,2020,2020-03,DEPT-05,OPS,1170.3
2020,7,4,2020,2020-04,DEPT-05,OPS,1407.2
2020,8,5,2020,2020-05,DEPT-05,OPS,1305.3
2020,9,6,2020,2020-06,DEPT-05,OPS,1428.8
2020,10,7,2020,2020-07,DEPT-05,OPS,1383.6
2020,11,8,2020,2020-08,DEPT-05,OPS,1633.8
2020,12,9,2020,2020-09,DEPT-05,OPS,2172.5
2020,1,10,2019,2019-10,DEPT-05,CAP,419.9
2020,2,11,2019,2019-11,DEPT-05,CAP,463.6
2020,3,12,2019,2019-12,DEPT-05,CAP,597.9
2020,4,1,2020,2020-01,DEPT-05,CAP,609.4
2020,5,2,2020,2020-02,DEPT-05,CAP,702.0
2020,6,3,2020,2020-03,DEPT-05,CAP,659.4
2020,7,4,2020,2020-04,DEPT-05,CAP,838.5
2020,8,5,2020,2020-05,DEPT-05,CAP,716.4
2020,9,6,2020,2020-06,DEPT-05,CAP,738.5
2020,10,7,2020,2020-07,DEPT-05,CAP,785.4
2020,11,8,2020,2020-08,DEPT-05,CAP,1130.0
2020,12,9,2020,2020-09,DEPT-05,CAP,1279.5
2020,1,10,2019,2019-10,DEPT-05,GRANTS,251.5
2020,2,11,2019,2019-11,DEPT-05,GRANTS,347.3
2020,3,12,2019,2019-12,DEPT-05,GRANTS,393.7
2020,4,1,2020,2020-01,DEPT-05,GRANTS,465.1
2020,5,2,2020,2020-02,DEPT-05,GRANTS,377.3
2020,6,3,2020,2020-03,DEPT-05,GRANTS,449.6
2020,7,4,2020,2020-04,DEPT-05,GRANTS,470.0
2020,8,5,2020,2020-05,DEPT-05,GRANTS,435.1
2020,9,6,2020,2020-06,DEPT-05,GRANTS,591.7
2020,10,7,2020,2020-07,DEPT-05,GRANTS,589.8
2020,11,8,2020,2020-08,DEPT-05,GRANTS,699.3
2020,12,9,2020,2020-09,DEPT-05,GRANTS,989.7
2020,1,10,2019,2019-10,DEPT-05,CONTR,159.3
2020,2,11,2019,2019-11,DEPT-05,CONTR,193.6
2020,3,12,2019,2019-12,DEPT-05,CONTR,239.0
2020,4,1,2020,2020-01,DEPT-05,CONTR,275.1
2020,5,2,2020,2020-02,DEPT-05,CONTR,260.8
2020,6,3,2020,2020-03,DEPT-05,CONTR,276.7
2020,7,4,2020,2020-04,DEPT-05,CONTR,335.8
2020,8,5,2020,2020-05,DEPT-05,CONTR,337.8
2020,9,6,2020,2020-06,DEPT-05,CONTR,289.4
2020,10,7,2020,2020-07,DEPT-05,CONTR,345.0
2020,11,8,2020,2020-08,DEPT-05,CONTR,469.2
2020,12,9,2020,2020-09,DEPT-05,CONTR,545.1
2021,1,10,2020,2020-10,DEPT-05,PERS,1642.8
2021,2,11,2020,2020-11,DEPT-05,PERS,2109.1
2021,3,12,2020,2020-12,DEPT-05,PERS,2529.7
2021,4,1,2021,2021-01,DEPT-05,PERS,2881.6
2021,5,2,2021,2021-02,DEPT-05,PERS,2599.0
2021,6,3,2021,2021-03,DEPT-05,PERS,2900.9
2021,7,4,2021,2021-04,DEPT-05,PERS,3376.7
2021,8,5,2021,2021-05,DEPT-05,PERS,3471.0
2021,9,6,2021,2021-06,DEPT-05,PERS,3862.3
2021,10,7,2021,2021-07,DEPT-05,PERS,3680.6
2021,11,8,2021,2021-08,DEPT-05,PERS,4598.6
2021,12,9,2021,2021-09,DEPT-05,PERS,6129.5
2021,1,10,2020,2020-10,DEPT-05,OPS,712.5
2021,2,11,2020,2020-11,DEPT-05,OPS,847.5
2021,3,12,2020,2020-12,DEPT-05,OPS,982.9
2021,4,1,2021,2021-01,DEPT-05,OPS,995.5
2021,5,2,2021,2021-02,DEPT-05,OPS,1136.3
2021,6,3,2021,2021-03,DEPT-05,OPS,1342.0
2021,7,4,2021,2021-04,DEPT-05,OPS,1283.0
2021,8,5,2021,2021-05,DEPT-05,OPS,1273.9
2021,9,6,2021,2021-06,DEPT-05,OPS,1390.7
2021,10,7,2021,2021-07,DEPT-05,OPS,1625.8
2021,11,8,2021,2021-08,DEPT-05,OPS,1700.1
2021,12,9,2021,2021-09,DEPT-05,OPS,2295.4
2021,1,10,2020,2020-10,DEPT-05,CAP,439.2
2021,2,11,2020,2020-11,DEPT-05,CAP,551.8
2021,3,12,2020,2020-12,DEPT-05,CAP,678.2
2021,4,1,2021,2021-01,DEPT-05,CAP,708.0
2021,5,2,2021,2021-02,DEPT-05,CAP,650.0
2021,6,3,2021,2021-03,DEPT-05,CAP,695.2
2021,7,4,2021,2021-04,DEPT-05,CAP,791.4
2021,8,5,2021,2021-05,DEPT-05,CAP,812.6
2021,9,6,2021,2021-06,DEPT-05,CAP,808.9
2021,10,7,2021,2021-07,DEPT-05,CAP,948.8
2021,11,8,2021,2021-08,DEPT-05,CAP,1036.4
2021,12,9,2021,2021-09,DEPT-05,CAP,1285.3
2021,1,10,2020,2020-10,DEPT-05,GRANTS,235.6
2021,2,11,2020,2020-11,DEPT-05,GRANTS,323.3
2021,3,12,2020,2020-12,DEPT-05,GRANTS,354.7
2021,4,1,2021,2021-01,DEPT-05,GRANTS,450.3
2021,5,2,2021,2021-02,DEPT-05,GRANTS,408.3
2021,6,3,2021,2021-03,DEPT-05,GRANTS,419.7
2021,7,4,2021,2021-04,DEPT-05,GRANTS,456.7
2021,8,5,2021,2021-05,DEPT-05,GRANTS,493.3
2021,9,6,2021,2021-06,DEPT-05,GRANTS,528.0
2021,10,7,2021,2021-07,DEPT-05,GRANTS,657.6
2021,11,8,2021,2021-08,DEPT-05,GRANTS,575.9
2021,12,9,2021,2021-09,DEPT-05,GRANTS,832.3
2021,1,10,2020,2020-10,DEPT-05,CONTR,160.0
2021,2,11,2020,2020-11,DEPT-05,CONTR,168.2
2021,3,12,2020,2020-12,DEPT-05,CONTR,241.4
2021,4,1,2021,2021-01,DEPT-05,CONTR,269.7
2021,5,2,2021,2021-02,DEPT-05,CONTR,244.3
2021,6,3,2021,2021-03,DEPT-05,CONTR,279.6
2021,7,4,2021,2021-04,DEPT-05,CONTR,256.3
2021,8,5,2021,2021-05,DEPT-05,CONTR,283.1
2021,9,6,2021,2021-06,DEPT-05,CONTR,360.1
2021,10,7,2021,2021-07,DEPT-05,CONTR,353.5
2021,11,8,2021,2021-08,DEPT-05,CONTR,366.5
2021,12,9,2021,2021-09,DEPT-05,CONTR,516.4
2022,1,10,2021,2021-10,DEPT-05,PERS,1790.2
2022,2,11,2021,2021-11,DEPT-05,PERS,2197.4
2022,3,12,2021,2021-12,DEPT-05,PERS,2858.2
2022,4,1,2022,2022-01,DEPT-05,PERS,2636.1
2022,5,2,2022,2022-02,DEPT-05,PERS,2888.2
2022,6,3,2022,2022-03,DEPT-05,PERS,3362.3
2022,7,4,2022,2022-04,DEPT-05,PERS,3802.6
2022,8,5,2022,2022-05,DEPT-05,PERS,4106.6
2022,9,6,2022,2022-06,DEPT-05,PERS,3734.3
2022,10,7,2022,2022-07,DEPT-05,PERS,4686.2
2022,11,8,2022,2022-08,DEPT-05,PERS,4474.9
2022,12,9,2022,2022-09,DEPT-05,PERS,6899.4
2022,1,10,2021,2021-10,DEPT-05,OPS,622.4
2022,2,11,2021,2021-11,DEPT-05,OPS,925.5
2022,3,12,2021,2021-12,DEPT-05,OPS,936.8
2022,4,1,2022,2022-01,DEPT-05,OPS,1236.2
2022,5,2,2022,2022-02,DEPT-05,OPS,1194.8
2022,6,3,2022,2022-03,DEPT-05,OPS,1118.0
2022,7,4,2022,2022-04,DEPT-05,OPS,1238.9
2022,8,5,2022,2022-05,DEPT-05,OPS,1454.5
2022,9,6,2022,2022-06,DEPT-05,OPS,1566.7
2022,10,7,2022,2022-07,DEPT-05,OPS,1588.1
2022,11,8,2022,2022-08,DEPT-05,OPS,1755.5
2022,12,9,2022,2022-09,DEPT-05,OPS,2339.4
2022,1,10,2021,2021-10,DEPT-05,CAP,384.9
2022,2,11,2021,2021-11,DEPT-05,CAP,417.3
2022,3,12,2021,2021-12,DEPT-05,CAP,514.4
2022,4,1,2022,2022-01,DEPT-05,CAP,603.6
2022,5,2,2022,2022-02,DEPT-05,CAP,696.5
2022,6,3,2022,2022-03,DEPT-05,CAP,764.6
2022,7,4,2022,2022-04,DEPT-05,CAP,764.3
2022,8,5,2022,2022-05,DEPT-05,CAP,779.2
2022,9,6,2022,2022-06,DEPT-05,CAP,852.2
2022,10,7,2022,2022-07,DEPT-05,CAP,841.3
2022,11,8,2022,2022-08,DEPT-05,CAP,961.4
2022,12,9,2022,2022-09,DEPT-05,CAP,1146.3
2022,1,10,2021,2021-10,DEPT-05,GRANTS,242.5
2022,2,11,2021,2021-11,DEPT-05,GRANTS,338.1
2022,3,12,2021,2021-12,DEPT-05,GRANTS,395.0
2022,4,1,2022,2022-01,DEPT-05,GRANTS,442.2
2022,5,2,2022,2022-02,DEPT-05,GRANTS,468.7
2022,6,3,2022,2022-03,DEPT-05,GRANTS,488.4
2022,7,4,2022,2022-04,DEPT-05,GRANTS,531.7
2022,8,5,2022,2022-05,DEPT-05,GRANTS,537.1
2022,9,6,2022,2022-06,DEPT-05,GRANTS,587.7
2022,10,7,2022,2022-07,DEPT-05,GRANTS,592.2
2022,11,8,2022,2022-08,DEPT-05,GRANTS,709.0
2022,12,9,2022,2022-09,DEPT-05,GRANTS,914.7
2022,1,10,2021,2021-10,DEPT-05,CONTR,160.8
2022,2,11,2021,2021-11,DEPT-05,CONTR,208.5
2022,3,12,2021,2021-12,DEPT-05,CONTR,233.2
2022,4,1,2022,2022-01,DEPT-05,CONTR,253.2
2022,5,2,2022,2022-02,DEPT-05,CONTR,257.7
2022,6,3,2022,2022-03,DEPT-05,CONTR,332.7
2022,7,4,2022,2022-04,DEPT-05,CONTR,348.3
2022,8,5,2022,2022-05,DEPT-05,CONTR,354.4
2022,9,6,2022,2022-06,DEPT-05,CONTR,415.3
2022,10,7,2022,2022-07,DEPT-05,CONTR,390.5
2022,11,8,2022,2022-08,DEPT-05,CONTR,539.5
2022,12,9,2022,2022-09,DEPT-05,CONTR,537.5
2023,1,10,2022,2022-10,DEPT-05,PERS,1979.1
2023,2,11,2022,2022-11,DEPT-05,PERS,2295.1
2023,3,12,2022,2022-12,DEPT-05,PERS,2885.0
2023,4,1,2023,2023-01,DEPT-05,PERS,3218.8
2023,5,2,2023,2023-02,DEPT-05,PERS,3203.1
2023,6,3,2023,2023-03,DEPT-05,PERS,3938.2
2023,7,4,2023,2023-04,DEPT-05,PERS,3733.7
2023,8,5,2023,2023-05,DEPT-05,PERS,3963.0
2023,9,6,2023,2023-06,DEPT-05,PERS,3796.8
2023,10,7,2023,2023-07,DEPT-05,PERS,4677.1
2023,11,8,2023,2023-08,DEPT-05,PERS,4903.5
2023,12,9,2023,2023-09,DEPT-05,PERS,5945.6
2023,1,10,2022,2022-10,DEPT-05,OPS,651.2
2023,2,11,2022,2022-11,DEPT-05,OPS,1030.0
2023,3,12,2022,2022-12,DEPT-05,OPS,981.8
2023,4,1,2023,2023-01,DEPT-05,OPS,954.2
2023,5,2,2023,2023-02,DEPT-05,OPS,1092.6
2023,6,3,2023,2023-03,DEPT-05,OPS,1229.3
2023,7,4,2023,2023-04,DEPT-05,OPS,1368.9
2023,8,5,2023,2023-05,DEPT-05,OPS,1450.3
2023,9,6,2023,2023-06,DEPT-05,OPS,1545.2
2023,10,7,2023,2023-07,DEPT-05,OPS,1536.5
2023,11,8,2023,2023-08,DEPT-05,OPS,1822.7
2023,12,9,2023,2023-09,DEPT-05,OPS,2080.5
2023,1,10,2022,2022-10,DEPT-05,CAP,421.6
2023,2,11,2022,2022-11,DEPT-05,CAP,502.4
2023,3,12,2022,2022-12,DEPT-05,CAP,579.8
2023,4,1,2023,2023-01,DEPT-05,CAP,748.8
2023,5,2,2023,2023-02,DEPT-05,CAP,780.1
2023,6,3,2023,2023-03,DEPT-05,CAP,850.2
2023,7,4,2023,2023-04,DEPT-05,CAP,840.5
2023,8,5,2023,2023-05,DEPT-05,CAP,942.3
2023,9,6,2023,2023-06,DEPT-05,CAP,804.5
2023,10,7,2023,2023-07,DEPT-05,CAP,1106.5
2023,11,8,2023,2023-08,DEPT-05,CAP,1149.7
2023,12,9,2023,2023-09,DEPT-05,CAP,1501.1
2023,1,10,2022,2022-10,DEPT-05,GRANTS,329.4
2023,2,11,2022,2022-11,DEPT-05,GRANTS,359.8
2023,3,12,2022,2022-12,DEPT-05,GRANTS,406.4
2023,4,1,2023,2023-01,DEPT-05,GRANTS,468.9
2023,5,2,2023,2023-02,DEPT-05,GRANTS,556.8
2023,6,3,2023,2023-03,DEPT-05,GRANTS,599.7
2023,7,4,2023,2023-04,DEPT-05,GRANTS,537.7
2023,8,5,2023,2023-05,DEPT-05,GRANTS,589.1
2023,9,6,2023,2023-06,DEPT-05,GRANTS,635.8
2023,10,7,2023,2023-07,DEPT-05,GRANTS,724.6
2023,11,8,2023,2023-08,DEPT-05,GRANTS,727.9
2023,12,9,2023,2023-09,DEPT-05,GRANTS,912.8
2023,1,10,2022,2022-10,DEPT-05,CONTR,161.1
2023,2,11,2022,2022-11,DEPT-05,CONTR,212.3
2023,3,12,2022,2022-12,DEPT-05,CONTR,225.6
2023,4,1,2023,2023-01,DEPT-05,CONTR,265.8
2023,5,2,2023,2023-02,DEPT-05,CONTR,311.8
2023,6,3,2023,2023-03,DEPT-05,CONTR,274.7
2023,7,4,2023,2023-04,DEPT-05,CONTR,320.4
2023,8,5,2023,2023-05,DEPT-05,CONTR,373.2
2023,9,6,2023,2023-06,DEPT-05,CONTR,351.9
2023,10,7,2023,2023-07,DEPT-05,CONTR,384.0
2023,11,8,2023,2023-08,DEPT-05,CONTR,481.8
2023,12,9,2023,2023-09,DEPT-05,CONTR,542.1
2024,1,10,2023,2023-10,DEPT-05,PERS,2184.5
2024,2,11,2023,2023-11,DEPT-05,PERS,2537.4
2024,3,12,2023,2023-12,DEPT-05,PERS,2819.7
2024,4,1,2024,2024-01,DEPT-05,PERS,3242.0
2024,5,2,2024,2024-02,DEPT-05,PERS,3431.0
2024,6,3,2024,2024-03,DEPT-05,PERS,3859.7
2024,7,4,2024,2024-04,DEPT-05,PERS,3625.0
2024,8,5,2024,2024-05,DEPT-05,PERS,4027.5
2024,9,6,2024,2024-06,DEPT-05,PERS,4216.5
2024,10,7,2024,2024-07,DEPT-05,PERS,4947.2
2024,11,8,2024,2024-08,DEPT-05,PERS,4708.7
2024,12,9,2024,2024-09,DEPT-05,PERS,6993.6
2024,1,10,2023,2023-10,DEPT-05,OPS,739.8
2024,2,11,2023,2023-11,DEPT-05,OPS,779.9
2024,3,12,2023,2023-12,DEPT-05,OPS,1129.8
2024,4,1,2024,2024-01,DEPT-05,OPS,1307.7
2024,5,2,2024,2024-02,DEPT-05,OPS,1284.0
2024,6,3,2024,2024-03,DEPT-05,OPS,1412.7
2024,7,4,2024,2024-04,DEPT-05,OPS,1356.4
2024,8,5,2024,2024-05,DEPT-05,OPS,1236.8
2024,9,6,2024,2024-06,DEPT-05,OPS,1283.6
2024,10,7,2024,2024-07,DEPT-05,OPS,1698.1
2024,11,8,2024,2024-08,DEPT-05,OPS,1736.4
2024,12,9,2024,2024-09,DEPT-05,OPS,2130.0
2024,1,10,2023,2023-10,DEPT-05,CAP,406.2
2024,2,11,2023,2023-11,DEPT-05,CAP,523.6
2024,3,12,2023,2023-12,DEPT-05,CAP,521.2
2024,4,1,2024,2024-01,DEPT-05,CAP,612.3
2024,5,2,2024,2024-02,DEPT-05,CAP,762.6
2024,6,3,2024,2024-03,DEPT-05,CAP,663.4
2024,7,4,2024,2024-04,DEPT-05,CAP,824.8
2024,8,5,2024,2024-05,DEPT-05,CAP,784.9
2024,9,6,2024,2024-06,DEPT-05,CAP,899.5
2024,10,7,2024,2024-07,DEPT-05,CAP,1036.3
2024,11,8,2024,2024-08,DEPT-05,CAP,1105.2
2024,12,9,2024,2024-09,DEPT-05,CAP,1411.2
2024,1,10,2023,2023-10,DEPT-05,GRANTS,252.3
2024,2,11,2023,2023-11,DEPT-05,GRANTS,369.9
2024,3,12,2023,2023-12,DEPT-05,GRANTS,374.1
2024,4,1,2024,2024-01,DEPT-05,GRANTS,441.3
2024,5,2,2024,2024-02,DEPT-05,GRANTS,472.8
2024,6,3,2024,2024-03,DEPT-05,GRANTS,513.3
2024,7,4,2024,2024-04,DEPT-05,GRANTS,539.1
2024,8,5,2024,2024-05,DEPT-05,GRANTS,518.3
2024,9,6,2024,2024-06,DEPT-05,GRANTS,523.4
2024,10,7,2024,2024-07,DEPT-05,GRANTS,693.7
2024,11,8,2024,2024-08,DEPT-05,GRANTS,720.8
2024,12,9,2024,2024-09,DEPT-05,GRANTS,977.9
2024,1,10,2023,2023-10,DEPT-05,CONTR,187.3
2024,2,11,2023,2023-11,DEPT-05,CONTR,203.9
2024,3,12,2023,2023-12,DEPT-05,CONTR,292.5
2024,4,1,2024,2024-01,DEPT-05,CONTR,283.7
2024,5,2,2024,2024-02,DEPT-05,CONTR,321.8
2024,6,3,2024,2024-03,DEPT-05,CONTR,316.8
2024,7,4,2024,2024-04,DEPT-05,CONTR,401.7
2024,8,5,2024,2024-05,DEPT-05,CONTR,349.5
2024,9,6,2024,2024-06,DEPT-05,CONTR,386.1
2024,10,7,2024,2024-07,DEPT-05,CONTR,442.3
2024,11,8,2024,2024-08,DEPT-05,CONTR,438.3
2024,12,9,2024,2024-09,DEPT-05,CONTR,621.6
2025,1,10,2024,2024-10,DEPT-05,PERS,2412.4
2025,2,11,2024,2024-11,DEPT-05,PERS,2509.2
2025,3,12,2024,2024-12,DEPT-05,PERS,3184.1
2025,4,1,2025,2025-01,DEPT-05,PERS,2592.8
2025,5,2,2025,2025-02,DEPT-05,PERS,3550.3
2025,6,3,2025,2025-03,DEPT-05,PERS,3703.6
2025,7,4,2025,2025-04,DEPT-05,PERS,3771.9
2025,8,5,2025,2025-05,DEPT-05,PERS,4643.4
2025,9,6,2025,2025-06,DEPT-05,PERS,4393.3
2025,10,7,2025,2025-07,DEPT-05,PERS,4915.1
2025,11,8,2025,2025-08,DEPT-05,PERS,5296.0
2025,12,9,2025,2025-09,DEPT-05,PERS,5829.5
2025,1,10,2024,2024-10,DEPT-05,OPS,612.6
2025,2,11,2024,2024-11,DEPT-05,OPS,886.6
2025,3,12,2024,2024-12,DEPT-05,OPS,808.8
2025,4,1,2025,2025-01,DEPT-05,OPS,983.6
2025,5,2,2025,2025-02,DEPT-05,OPS,1086.8
2025,6,3,2025,2025-03,DEPT-05,OPS,1364.6
2025,7,4,2025,2025-04,DEPT-05,OPS,1350.7
2025,8,5,2025,2025-05,DEPT-05,OPS,1287.2
2025,9,6,2025,2025-06,DEPT-05,OPS,1570.5
2025,10,7,2025,2025-07,DEPT-05,OPS,1478.7
2025,11,8,2025,2025-08,DEPT-05,OPS,1860.5
2025,12,9,2025,2025-09,DEPT-05,OPS,1934.6
